date,S,K,tau,r,q,price,expiry,days,moneyness
2026-02-04,682.5626831054688,714.0,0.1506849315068493,0.0359500002861023,-0.031293700781637186,4.73,2026-03-31,55,-0.044029855594581585
2026-02-04,682.5626831054688,727.0,0.1506849315068493,0.0359500002861023,-0.031293700781637186,1.895,2026-03-31,55,-0.06112423231709938
2026-02-04,682.5626831054688,741.0,0.1506849315068493,0.0359500002861023,-0.031293700781637186,0.655,2026-03-31,55,-0.07886277583607457
2026-02-04,682.5626831054688,755.0,0.1506849315068493,0.0359500002861023,-0.031293700781637186,0.25,2026-03-31,55,-0.09594346608547186
2026-02-11,688.3021850585938,637.0,0.0821917808219178,0.035999999046325684,-0.05,59.76,2026-03-13,30,0.08053718219559458
2026-02-11,688.3021850585938,650.0,0.0821917808219178,0.035999999046325684,-0.05,47.635,2026-03-13,30,0.05892643855168269
2026-02-11,688.3021850585938,664.0,0.0821917808219178,0.035999999046325684,-0.05,35.1,2026-03-13,30,0.03659967629306288
2026-02-11,688.3021850585938,671.0,0.0821917808219178,0.035999999046325684,-0.05,29.15,2026-03-13,30,0.0257856707281576
2026-02-11,688.3021850585938,678.0,0.0821917808219178,0.035999999046325684,-0.05,23.48,2026-03-13,30,0.015194963213265118
2026-02-11,688.3021850585938,685.0,0.0821917808219178,0.035999999046325684,-0.05,18.095,2026-03-13,30,0.004820708114735402
2026-02-11,688.3021850585938,692.0,0.0821917808219178,0.035999999046325684,-0.05,13.18,2026-03-13,30,-0.005343663210124638
2026-02-11,688.3021850585938,699.0,0.0821917808219178,0.035999999046325684,-0.05,8.84,2026-03-13,30,-0.015304456282412374
2026-02-11,688.3021850585938,706.0,0.0821917808219178,0.035999999046325684,-0.05,5.33,2026-03-13,30,-0.025067726545901205
2026-02-11,688.3021850585938,713.0,0.0821917808219178,0.035999999046325684,-0.05,2.8099999999999996,2026-03-13,30,-0.034639291642926014
2026-02-11,688.3021850585938,720.0,0.0821917808219178,0.035999999046325684,-0.05,1.3,2026-03-13,30,-0.04402474297417535
2026-02-11,688.3021850585938,735.0,0.0821917808219178,0.035999999046325684,-0.05,0.255,2026-03-13,30,-0.06353444209715137
2026-02-11,688.3021850585938,745.0,0.0821917808219178,0.035999999046325684,-0.05,0.11499999999999999,2026-03-13,30,-0.0761044495857802
2026-02-11,688.3021850585938,760.0,0.0821917808219178,0.035999999046325684,-0.05,0.055,2026-03-13,30,-0.09433923018606086
2026-02-11,688.3021850585938,637.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,61.15,2026-03-27,44,0.08053718219559458
2026-02-11,688.3021850585938,650.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,49.325,2026-03-27,44,0.05892643855168269
2026-02-11,688.3021850585938,664.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,37.065,2026-03-27,44,0.03659967629306288
2026-02-11,688.3021850585938,671.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,31.305,2026-03-27,44,0.0257856707281576
2026-02-11,688.3021850585938,678.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,25.65,2026-03-27,44,0.015194963213265118
2026-02-11,688.3021850585938,685.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,20.450000000000003,2026-03-27,44,0.004820708114735402
2026-02-11,688.3021850585938,692.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,15.57,2026-03-27,44,-0.005343663210124638
2026-02-11,688.3021850585938,699.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,11.215,2026-03-27,44,-0.015304456282412374
2026-02-11,688.3021850585938,706.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,7.545,2026-03-27,44,-0.025067726545901205
2026-02-11,688.3021850585938,715.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,4.029999999999999,2026-03-27,44,-0.0373396013166521
2026-02-11,688.3021850585938,720.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,2.71,2026-03-27,44,-0.04402474297417535
2026-02-11,688.3021850585938,735.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,0.735,2026-03-27,44,-0.06353444209715137
2026-02-11,688.3021850585938,745.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,0.335,2026-03-27,44,-0.0761044495857802
2026-02-11,688.3021850585938,760.0,0.12054794520547946,0.035999999046325684,-0.038132074456597095,0.135,2026-03-27,44,-0.09433923018606086
2026-02-11,688.3021850585938,637.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,61.38,2026-03-31,48,0.08053718219559458
2026-02-11,688.3021850585938,650.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,49.635,2026-03-31,48,0.05892643855168269
2026-02-11,688.3021850585938,664.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,37.45,2026-03-31,48,0.03659967629306288
2026-02-11,688.3021850585938,671.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,31.65,2026-03-31,48,0.0257856707281576
2026-02-11,688.3021850585938,678.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,26.085,2026-03-31,48,0.015194963213265118
2026-02-11,688.3021850585938,685.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,20.880000000000003,2026-03-31,48,0.004820708114735402
2026-02-11,688.3021850585938,692.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,16.045,2026-03-31,48,-0.005343663210124638
2026-02-11,688.3021850585938,699.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,11.7,2026-03-31,48,-0.015304456282412374
2026-02-11,688.3021850585938,706.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,8.0,2026-03-31,48,-0.025067726545901205
2026-02-11,688.3021850585938,713.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,5.095000000000001,2026-03-31,48,-0.034639291642926014
2026-02-11,688.3021850585938,720.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,3.025,2026-03-31,48,-0.04402474297417535
2026-02-11,688.3021850585938,733.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,1.02,2026-03-31,48,-0.06097928368541098
2026-02-11,688.3021850585938,747.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,0.33999999999999997,2026-03-31,48,-0.07857806551727745
2026-02-11,688.3021850585938,760.0,0.13150684931506848,0.035999999046325684,-0.03218514428222381,0.155,2026-03-31,48,-0.09433923018606086
2026-02-18,682.662109375,631.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,59.335,2026-03-20,30,0.08187339045166403
2026-02-18,682.662109375,645.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,46.56,2026-03-20,30,0.058390867248062014
2026-02-18,682.662109375,659.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,34.355000000000004,2026-03-20,30,0.03590608402883156
2026-02-18,682.662109375,666.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,28.549999999999997,2026-03-20,30,0.025018182244744745
2026-02-18,682.662109375,673.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,23.015,2026-03-20,30,0.014356774702823179
2026-02-18,682.662109375,679.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,18.52,2026-03-20,30,0.005393386413843888
2026-02-18,682.662109375,686.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,13.649999999999999,2026-03-20,30,-0.004865729774052478
2026-02-18,682.662109375,693.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,9.365,2026-03-20,30,-0.01491759108946609
2026-02-18,682.662109375,700.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,5.83,2026-03-20,30,-0.024768415178571427
2026-02-18,682.662109375,707.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,3.225,2026-03-20,30,-0.034424173444130124
2026-02-18,682.662109375,714.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,1.58,2026-03-20,30,-0.0438906031162465
2026-02-18,682.662109375,725.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,0.45999999999999996,2026-03-20,30,-0.05839709051724138
2026-02-18,682.662109375,740.0,0.0821917808219178,0.03602999925613403,-0.043575948558468726,0.11499999999999999,2026-03-20,30,-0.07748363597972972
2026-02-18,682.662109375,631.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,60.209999999999994,2026-03-31,41,0.08187339045166403
2026-02-18,682.662109375,645.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,47.64,2026-03-31,41,0.058390867248062014
2026-02-18,682.662109375,659.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,35.64,2026-03-31,41,0.03590608402883156
2026-02-18,682.662109375,666.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,29.945,2026-03-31,41,0.025018182244744745
2026-02-18,682.662109375,673.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,24.52,2026-03-31,41,0.014356774702823179
2026-02-18,682.662109375,679.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,20.075,2026-03-31,41,0.005393386413843888
2026-02-18,682.662109375,686.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,15.265,2026-03-31,41,-0.004865729774052478
2026-02-18,682.662109375,693.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,10.985,2026-03-31,41,-0.01491759108946609
2026-02-18,682.662109375,700.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,7.369999999999999,2026-03-31,41,-0.024768415178571427
2026-02-18,682.662109375,707.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,4.545,2026-03-31,41,-0.034424173444130124
2026-02-18,682.662109375,714.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,2.575,2026-03-31,41,-0.0438906031162465
2026-02-18,682.662109375,727.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,0.765,2026-03-31,41,-0.06098746991059147
2026-02-18,682.662109375,741.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,0.225,2026-03-31,41,-0.07872859733468286
2026-02-18,682.662109375,755.0,0.11232876712328767,0.03602999925613403,-0.020673223154543487,0.095,2026-03-31,41,-0.09581177566225166
2026-02-18,682.662109375,630.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,63.61,2026-04-17,58,0.0835906498015873
2026-02-18,682.662109375,645.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,50.515,2026-04-17,58,0.058390867248062014
2026-02-18,682.662109375,659.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,38.845,2026-04-17,58,0.03590608402883156
2026-02-18,682.662109375,666.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,33.275,2026-04-17,58,0.025018182244744745
2026-02-18,682.662109375,673.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,27.96,2026-04-17,58,0.014356774702823179
2026-02-18,682.662109375,679.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,23.625,2026-04-17,58,0.005393386413843888
2026-02-18,682.662109375,686.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,18.85,2026-04-17,58,-0.004865729774052478
2026-02-18,682.662109375,693.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,14.530000000000001,2026-04-17,58,-0.01491759108946609
2026-02-18,682.662109375,700.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,10.71,2026-04-17,58,-0.024768415178571427
2026-02-18,682.662109375,707.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,7.525,2026-04-17,58,-0.034424173444130124
2026-02-18,682.662109375,714.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,5.005,2026-04-17,58,-0.0438906031162465
2026-02-18,682.662109375,727.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,2.06,2026-04-17,58,-0.06098746991059147
2026-02-18,682.662109375,741.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,0.725,2026-04-17,58,-0.07872859733468286
2026-02-18,682.662109375,755.0,0.1589041095890411,0.03602999925613403,-0.014194686040685717,0.28500000000000003,2026-04-17,58,-0.09581177566225166
2026-02-25,689.4859008789062,638.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,58.7,2026-03-27,30,0.08069890419891262
2026-02-25,689.4859008789062,652.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,45.635,2026-03-27,30,0.057493713004457436
2026-02-25,689.4859008789062,665.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,33.985,2026-03-27,30,0.03682090357730263
2026-02-25,689.4859008789062,672.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,28.0,2026-03-27,30,0.02602068583170573
2026-02-25,689.4859008789062,679.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,22.275,2026-03-27,30,0.015443152988079897
2026-02-25,689.4859008789062,686.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,16.87,2026-03-27,30,0.005081488161670918
2026-02-25,689.4859008789062,693.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,11.995000000000001,2026-03-27,30,-0.005070850102588384
2026-02-25,689.4859008789062,700.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,7.765000000000001,2026-03-27,30,-0.0150201416015625
2026-02-25,689.4859008789062,707.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,4.465,2026-03-27,30,-0.024772417427289604
2026-02-25,689.4859008789062,714.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,2.245,2026-03-27,30,-0.03433347215839461
2026-02-25,689.4859008789062,721.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,1.02,2026-03-27,30,-0.04370887534132282
2026-02-25,689.4859008789062,735.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,0.225,2026-03-27,30,-0.06192394438244048
2026-02-25,689.4859008789062,750.0,0.0821917808219178,0.03588000059127808,-0.04268875838623026,0.07500000000000001,2026-03-27,30,-0.08068546549479166
2026-02-25,689.4859008789062,640.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,57.41,2026-04-02,36,0.07732172012329101
2026-02-25,689.4859008789062,650.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,48.225,2026-04-02,36,0.06074753981370192
2026-02-25,689.4859008789062,665.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,34.97,2026-04-02,36,0.03682090357730263
2026-02-25,689.4859008789062,672.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,29.07,2026-04-02,36,0.02602068583170573
2026-02-25,689.4859008789062,679.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,23.439999999999998,2026-04-02,36,0.015443152988079897
2026-02-25,689.4859008789062,686.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,18.134999999999998,2026-04-02,36,0.005081488161670918
2026-02-25,689.4859008789062,693.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,13.344999999999999,2026-04-02,36,-0.005070850102588384
2026-02-25,689.4859008789062,700.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,9.09,2026-04-02,36,-0.0150201416015625
2026-02-25,689.4859008789062,707.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,5.640000000000001,2026-04-02,36,-0.024772417427289604
2026-02-25,689.4859008789062,715.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,2.875,2026-04-02,36,-0.035684054714816435
2026-02-25,689.4859008789062,720.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,1.775,2026-04-02,36,-0.04238069322374132
2026-02-25,689.4859008789062,735.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,0.39,2026-04-02,36,-0.06192394438244048
2026-02-25,689.4859008789062,750.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,0.125,2026-04-02,36,-0.08068546549479166
2026-02-25,689.4859008789062,760.0,0.09863013698630137,0.03588000059127808,-0.033999862499621725,0.07,2026-04-02,36,-0.0927817093698602
2026-02-25,689.4859008789062,640.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,59.61,2026-04-17,51,0.07732172012329101
2026-02-25,689.4859008789062,652.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,48.9,2026-04-17,51,0.057493713004457436
2026-02-25,689.4859008789062,665.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,37.775000000000006,2026-04-17,51,0.03682090357730263
2026-02-25,689.4859008789062,672.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,32.03,2026-04-17,51,0.02602068583170573
2026-02-25,689.4859008789062,679.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,26.525,2026-04-17,51,0.015443152988079897
2026-02-25,689.4859008789062,686.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,21.36,2026-04-17,51,0.005081488161670918
2026-02-25,689.4859008789062,693.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,16.55,2026-04-17,51,-0.005070850102588384
2026-02-25,689.4859008789062,700.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,12.23,2026-04-17,51,-0.0150201416015625
2026-02-25,689.4859008789062,707.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,8.535,2026-04-17,51,-0.024772417427289604
2026-02-25,689.4859008789062,714.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,5.595000000000001,2026-04-17,51,-0.03433347215839461
2026-02-25,689.4859008789062,721.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,3.4400000000000004,2026-04-17,51,-0.04370887534132282
2026-02-25,689.4859008789062,735.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,1.15,2026-04-17,51,-0.06192394438244048
2026-02-25,689.4859008789062,749.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,0.395,2026-04-17,51,-0.07945807626314252
2026-02-25,689.4859008789062,760.0,0.13972602739726028,0.03588000059127808,-0.02330174393412566,0.195,2026-04-17,51,-0.0927817093698602
2026-03-04,681.50830078125,630.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,61.415,2026-04-17,44,0.08175920758928572
2026-03-04,681.50830078125,645.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,48.144999999999996,2026-04-17,44,0.05660201671511628
2026-03-04,681.50830078125,658.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,37.22,2026-04-17,44,0.03572690088335866
2026-03-04,681.50830078125,665.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,31.56,2026-04-17,44,0.02482451245300752
2026-03-04,681.50830078125,671.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,26.915,2026-04-17,44,0.015660656902011922
2026-03-04,681.50830078125,678.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,21.735,2026-04-17,44,0.0051744849280973455
2026-03-04,681.50830078125,685.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,16.905,2026-04-17,44,-0.0050973711222627735
2026-03-04,681.50830078125,692.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,12.515,2026-04-17,44,-0.015161415055997109
2026-03-04,681.50830078125,699.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,8.685,2026-04-17,44,-0.0250238901555794
2026-03-04,681.50830078125,706.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,5.59,2026-04-17,44,-0.034690792094546744
2026-03-04,681.50830078125,713.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,3.245,2026-04-17,44,-0.04416788109221599
2026-03-04,681.50830078125,726.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,0.925,2026-04-17,44,-0.061283332257231406
2026-03-04,681.50830078125,740.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,0.235,2026-04-17,44,-0.07904283678209459
2026-03-04,681.50830078125,755.0,0.12054794520547946,0.0359500002861023,-0.02745806240001556,0.08499999999999999,2026-04-17,44,-0.0973399989652318
2026-03-04,681.50830078125,630.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,63.504999999999995,2026-04-30,57,0.08175920758928572
2026-03-04,681.50830078125,644.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,51.3,2026-04-30,57,0.05824270307647515
2026-03-04,681.50830078125,658.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,39.665,2026-04-30,57,0.03572690088335866
2026-03-04,681.50830078125,665.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,34.11,2026-04-30,57,0.02482451245300752
2026-03-04,681.50830078125,671.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,29.535,2026-04-30,57,0.015660656902011922
2026-03-04,681.50830078125,678.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,24.41,2026-04-30,57,0.0051744849280973455
2026-03-04,681.50830078125,685.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,19.605,2026-04-30,57,-0.0050973711222627735
2026-03-04,681.50830078125,692.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,15.225,2026-04-30,57,-0.015161415055997109
2026-03-04,681.50830078125,699.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,11.245000000000001,2026-04-30,57,-0.0250238901555794
2026-03-04,681.50830078125,706.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,7.885,2026-04-30,57,-0.034690792094546744
2026-03-04,681.50830078125,713.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,5.1850000000000005,2026-04-30,57,-0.04416788109221599
2026-03-04,681.50830078125,726.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,1.9849999999999999,2026-04-30,57,-0.061283332257231406
2026-03-04,681.50830078125,740.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,0.6,2026-04-30,57,-0.07904283678209459
2026-03-04,681.50830078125,755.0,0.15616438356164383,0.0359500002861023,-0.02032721990975983,0.195,2026-04-30,57,-0.0973399989652318
2026-03-11,672.7548217773438,622.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,58.435,2026-04-10,30,0.08159939192498995
2026-03-11,672.7548217773438,636.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,46.065,2026-04-10,30,0.05779060027884238
2026-03-11,672.7548217773438,649.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,35.185,2026-04-10,30,0.03660219072009823
2026-03-11,672.7548217773438,656.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,29.619999999999997,2026-04-10,30,0.025540886855706935
2026-03-11,672.7548217773438,663.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,24.310000000000002,2026-04-10,30,0.014713155018618024
2026-03-11,672.7548217773438,670.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,19.275,2026-04-10,30,0.00411167429454291
2026-03-11,672.7548217773438,676.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,15.309999999999999,2026-04-10,30,-0.004800559500970784
2026-03-11,672.7548217773438,683.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,11.059999999999999,2026-04-10,30,-0.015000260940931553
2026-03-11,672.7548217773438,690.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,7.405,2026-04-10,30,-0.024993011916893116
2026-03-11,672.7548217773438,697.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,4.45,2026-04-10,30,-0.034785047665217
2026-03-11,672.7548217773438,703.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,2.58,2026-04-10,30,-0.043023013118998935
2026-03-11,672.7548217773438,717.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,0.46499999999999997,2026-04-10,30,-0.06170875623801429
2026-03-11,672.7548217773438,730.0,0.0821917808219178,0.035999999046325684,-0.028051870924559852,0.095,2026-04-10,30,-0.07841805235980308
2026-03-11,672.7548217773438,620.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,62.81,2026-04-24,44,0.08508842222152217
2026-03-11,672.7548217773438,636.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,48.965,2026-04-24,44,0.05779060027884238
2026-03-11,672.7548217773438,649.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,38.285,2026-04-24,44,0.03660219072009823
2026-03-11,672.7548217773438,656.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,32.825,2026-04-24,44,0.025540886855706935
2026-03-11,672.7548217773438,663.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,27.595,2026-04-24,44,0.014713155018618024
2026-03-11,672.7548217773438,670.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,22.590000000000003,2026-04-24,44,0.00411167429454291
2026-03-11,672.7548217773438,676.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,18.62,2026-04-24,44,-0.004800559500970784
2026-03-11,672.7548217773438,683.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,14.309999999999999,2026-04-24,44,-0.015000260940931553
2026-03-11,672.7548217773438,690.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,10.469999999999999,2026-04-24,44,-0.024993011916893116
2026-03-11,672.7548217773438,697.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,7.195,2026-04-24,44,-0.034785047665217
2026-03-11,672.7548217773438,703.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,4.915,2026-04-24,44,-0.043023013118998935
2026-03-11,672.7548217773438,715.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,1.8900000000000001,2026-04-24,44,-0.059084165346372376
2026-03-11,672.7548217773438,730.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,0.43,2026-04-24,44,-0.07841805235980308
2026-03-11,672.7548217773438,745.0,0.12054794520547946,0.035999999046325684,-0.01857222267295671,0.12,2026-04-24,44,-0.09697339358745806
2026-03-11,672.7548217773438,622.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,62.05,2026-04-30,50,0.08159939192498995
2026-03-11,672.7548217773438,636.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,50.084999999999994,2026-04-30,50,0.05779060027884238
2026-03-11,672.7548217773438,649.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,39.525000000000006,2026-04-30,50,0.03660219072009823
2026-03-11,672.7548217773438,656.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,34.1,2026-04-30,50,0.025540886855706935
2026-03-11,672.7548217773438,663.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,28.89,2026-04-30,50,0.014713155018618024
2026-03-11,672.7548217773438,670.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,23.945,2026-04-30,50,0.00411167429454291
2026-03-11,672.7548217773438,676.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,19.975,2026-04-30,50,-0.004800559500970784
2026-03-11,672.7548217773438,683.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,15.66,2026-04-30,50,-0.015000260940931553
2026-03-11,672.7548217773438,690.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,11.77,2026-04-30,50,-0.024993011916893116
2026-03-11,672.7548217773438,697.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,8.41,2026-04-30,50,-0.034785047665217
2026-03-11,672.7548217773438,703.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,6.01,2026-04-30,50,-0.043023013118998935
2026-03-11,672.7548217773438,717.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,2.23,2026-04-30,50,-0.06170875623801429
2026-03-11,672.7548217773438,730.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,0.6950000000000001,2026-04-30,50,-0.07841805235980308
2026-03-11,672.7548217773438,744.0,0.136986301369863,0.035999999046325684,-0.01544279237833858,0.21000000000000002,2026-04-30,50,-0.09575964814873152
2026-03-18,657.9335327148438,610.0,0.0821917808219178,0.03609999895095825,-0.05,61.57,2026-04-17,30,0.0785795618276127
2026-03-18,657.9335327148438,620.0,0.0821917808219178,0.03609999895095825,-0.05,52.585,2026-04-17,30,0.061183117282006046
2026-03-18,657.9335327148438,635.0,0.0821917808219178,0.03609999895095825,-0.05,39.7,2026-04-17,30,0.03611579955093504
2026-03-18,657.9335327148438,642.0,0.0821917808219178,0.03609999895095825,-0.05,33.88,2026-04-17,30,0.024818586783245715
