date,S,K,tau,r,q,price,expiry,days,moneyness,session
2026-04-01,653.5562744140625,605.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,59.035,2026-05-15,44,0.08025830481663224,in
2026-04-01,653.5562744140625,615.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,51.045,2026-05-15,44,0.06269312912855692,in
2026-04-01,653.5562744140625,630.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,38.39,2026-05-15,44,0.03739091176835317,in
2026-04-01,653.5562744140625,635.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,34.545,2026-05-15,44,0.02922247939222441,in
2026-04-01,653.5562744140625,640.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,30.805,2026-05-15,44,0.021181678771972655,in
2026-04-01,653.5562744140625,650.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,23.79,2026-05-15,44,0.00547119140625,in
2026-04-01,653.5562744140625,655.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,20.494999999999997,2026-05-15,44,-0.0022041611999045804,in
2026-04-01,653.5562744140625,662.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,16.17,2026-05-15,44,-0.012754872486310423,in
2026-04-01,653.5562744140625,668.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,12.780000000000001,2026-05-15,44,-0.021622343691523202,in
2026-04-01,653.5562744140625,675.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,9.275,2026-05-15,44,-0.03176848234953704,in
2026-04-01,653.5562744140625,681.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,6.720000000000001,2026-05-15,44,-0.0402991565138583,in
2026-04-01,653.5562744140625,695.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,2.5949999999999998,2026-05-15,44,-0.059631259835881294,in
2026-04-01,653.5562744140625,708.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,0.895,2026-05-15,44,-0.076897917494262,in
2026-04-01,653.5562744140625,720.0,0.12054794520547946,0.036050000190734864,-0.022542626796868567,0.365,2026-05-15,44,-0.09228295220269098,in
2026-04-01,653.5562744140625,603.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,63.835,2026-05-29,58,0.08384125110126452,in
2026-04-01,653.5562744140625,616.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,51.815,2026-05-29,58,0.06096797794490665,in
2026-04-01,653.5562744140625,629.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,42.065,2026-05-29,58,0.039040181898350554,in
2026-04-01,653.5562744140625,636.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,36.185,2026-05-29,58,0.02760420505355739,in
2026-04-01,653.5562744140625,642.0,0.1589041095890411,0.036050000190734864,-0.015986032927669695,32.38,2026-05-29,58,0.018000427436234423,in
